id,gid,season,ccode,ensemble,planting,harvest,wsgd,gwad
22509,38,2016 2,KEN.38_1,29,2016-10-17,2017-01-23,0,2203
5943,11,2016 2,KEN.11_1,23,2016-10-17,2017-02-07,0.641,1122
5944,11,2016 2,KEN.11_1,24,2016-10-17,2017-02-07,0.644,1110
13145,23,2016 2,KEN.23_1,25,2016-10-17,2017-02-14,0,1580
4515,7,2016 2,KEN.7_1,35,2016-10-17,2017-01-10,0.495,2314
12420,21,2016 2,KEN.21_1,20,2016-10-17,2017-01-10,0.776,1920
19605,34,2016 2,KEN.34_1,5,2016-10-17,2017-02-14,0.551,821
6649,12,2016 2,KEN.12_1,9,2016-10-17,2017-02-14,0,658
2352,4,2016 2,KEN.4_1,32,2016-10-17,2017-02-07,0,1967
11705,20,2016 2,KEN.20_1,25,2016-10-17,2017-01-05,0.676,1765
4506,7,2016 2,KEN.7_1,26,2016-10-17,2017-01-10,0.377,2299
4504,7,2016 2,KEN.7_1,24,2016-10-17,2017-01-10,0.543,2210
13863,26,2016 2,KEN.26_1,23,2016-10-17,2017-01-05,0,2504
162,1,2016 2,KEN.1_1,2,2016-10-17,2017-02-01,0,3062
900,2,2016 2,KEN.2_1,20,2016-10-17,2017-02-14,0,1616
16012,29,2016 2,KEN.29_1,12,2016-10-17,2017-01-05,0.524,1714
21069,36,2016 2,KEN.36_1,29,2016-10-17,2017-01-10,0.598,2421
7376,13,2016 2,KEN.13_1,16,2016-10-17,2017-02-14,0,1474
4494,7,2016 2,KEN.7_1,14,2016-10-17,2017-01-10,0.513,2275
4493,7,2016 2,KEN.7_1,13,2016-10-17,2017-01-10,0.508,2214
16001,29,2016 2,KEN.29_1,1,2016-10-17,2017-01-05,0.496,1790
10963,19,2016 2,KEN.19_1,3,2016-10-17,2017-02-14,0.081,1298
22492,38,2016 2,KEN.38_1,12,2016-10-17,2017-01-23,0,2328
10265,17,2016 2,KEN.17_1,25,2016-10-17,2017-02-09,0,1193
10269,17,2016 2,KEN.17_1,29,2016-10-17,2017-02-09,0,1456
19638,34,2016 2,KEN.34_1,38,2016-10-17,2017-02-14,0,1014
19637,34,2016 2,KEN.34_1,37,2016-10-17,2017-02-14,0,1023
26830,47,2016 2,KEN.47_1,30,2016-10-17,2017-02-01,0,3281
10254,17,2016 2,KEN.17_1,14,2016-10-17,2017-02-09,0,1287
10279,17,2016 2,KEN.17_1,39,2016-10-17,2017-02-09,0,1243
895,2,2016 2,KEN.2_1,15,2016-10-17,2017-02-14,0.383,1599
10258,17,2016 2,KEN.17_1,18,2016-10-17,2017-02-09,0,1450
26837,47,2016 2,KEN.47_1,37,2016-10-17,2017-02-01,0.101,2588
21046,36,2016 2,KEN.36_1,6,2016-10-17,2017-01-10,0.623,2008
25394,44,2016 2,KEN.44_1,34,2016-10-17,2017-02-07,0,2466
21788,37,2016 2,KEN.37_1,28,2016-10-17,2017-01-05,0,2289
25388,44,2016 2,KEN.44_1,28,2016-10-17,2017-02-07,0,2147
17476,31,2016 2,KEN.31_1,36,2016-10-18,2017-02-15,0,1747
13841,26,2016 2,KEN.26_1,1,2016-10-18,2017-01-04,0,2590
5201,8,2016 2,KEN.8_1,1,2016-10-18,2017-02-10,0,1424
26808,47,2016 2,KEN.47_1,8,2016-10-18,2017-02-02,0,3040
13876,26,2016 2,KEN.26_1,36,2016-10-18,2017-01-04,0.013,3004
23222,41,2016 2,KEN.41_1,22,2016-10-18,2017-01-04,0.376,2271
19606,34,2016 2,KEN.34_1,6,2016-10-18,2017-02-15,0.565,812
13148,23,2016 2,KEN.23_1,28,2016-10-18,2017-02-15,0,1541
23218,41,2016 2,KEN.41_1,18,2016-10-18,2017-01-04,0.308,2197
21778,37,2016 2,KEN.37_1,18,2016-10-18,2017-01-04,0,2480
9545,16,2016 2,KEN.16_1,25,2016-10-18,2017-02-15,0,998
10280,17,2016 2,KEN.17_1,40,2016-10-18,2017-02-10,0,1181
21767,37,2016 2,KEN.37_1,7,2016-10-18,2017-01-04,0,2514
21785,37,2016 2,KEN.37_1,25,2016-10-18,2017-01-04,0.506,2692
12427,21,2016 2,KEN.21_1,27,2016-10-18,2017-01-11,0.769,1739
1620,3,2016 2,KEN.3_1,20,2016-10-18,2017-02-07,0,3938
21052,36,2016 2,KEN.36_1,12,2016-10-18,2017-01-11,0.654,1984
12437,21,2016 2,KEN.21_1,37,2016-10-18,2017-01-11,0.78,1835
5240,8,2016 2,KEN.8_1,40,2016-10-18,2017-02-10,0,1592
16759,30,2016 2,KEN.30_1,39,2016-10-18,2017-02-15,0,2088
3775,6,2016 2,KEN.6_1,15,2016-10-18,2017-01-04,0,2603
21042,36,2016 2,KEN.36_1,2,2016-10-18,2017-01-11,0.64,2154
16757,30,2016 2,KEN.30_1,37,2016-10-18,2017-02-15,0,2927
9531,16,2016 2,KEN.16_1,11,2016-10-18,2017-02-15,0,1023
16756,30,2016 2,KEN.30_1,36,2016-10-18,2017-02-15,0,1809
1613,3,2016 2,KEN.3_1,13,2016-10-18,2017-02-07,0,2233
15301,28,2016 2,KEN.28_1,21,2016-10-18,2017-02-15,0.48,1402
22489,38,2016 2,KEN.38_1,9,2016-10-18,2017-01-24,0,2254
21063,36,2016 2,KEN.36_1,23,2016-10-18,2017-01-11,0.665,1837
5236,8,2016 2,KEN.8_1,36,2016-10-18,2017-02-10,0,1477
4490,7,2016 2,KEN.7_1,10,2016-10-18,2017-01-11,0.518,2146
14578,27,2016 2,KEN.27_1,18,2016-10-18,2017-02-10,0,1684
13132,23,2016 2,KEN.23_1,12,2016-10-18,2017-02-15,0,1794
16755,30,2016 2,KEN.30_1,35,2016-10-18,2017-02-15,0,2171
24658,43,2016 2,KEN.43_1,18,2016-10-18,2017-02-15,0,1669
24659,43,2016 2,KEN.43_1,19,2016-10-18,2017-02-15,0,1685
14563,27,2016 2,KEN.27_1,3,2016-10-18,2017-02-10,0,1603
16753,30,2016 2,KEN.30_1,33,2016-10-18,2017-02-15,0,2399
3786,6,2016 2,KEN.6_1,26,2016-10-18,2017-01-04,0,2752
24665,43,2016 2,KEN.43_1,25,2016-10-18,2017-02-15,0,1637
5227,8,2016 2,KEN.8_1,27,2016-10-18,2017-02-10,0,1536
26082,45,2016 2,KEN.45_1,2,2016-10-18,2017-02-10,0,1087
9521,16,2016 2,KEN.16_1,1,2016-10-18,2017-02-15,0.596,710
14561,27,2016 2,KEN.27_1,1,2016-10-18,2017-02-10,0,1814
24673,43,2016 2,KEN.43_1,33,2016-10-18,2017-02-15,0,1568
14597,27,2016 2,KEN.27_1,37,2016-10-18,2017-02-10,0,1717
7392,13,2016 2,KEN.13_1,32,2016-10-18,2017-02-15,0,1482
8808,15,2016 2,KEN.15_1,8,2016-10-18,2017-01-04,0.543,1207
25380,44,2016 2,KEN.44_1,20,2016-10-18,2017-02-07,0,2822
8814,15,2016 2,KEN.15_1,14,2016-10-18,2017-01-04,0.41,2210
10276,17,2016 2,KEN.17_1,36,2016-10-18,2017-02-10,0,1211
3066,5,2016 2,KEN.5_1,26,2016-10-18,2017-02-02,0,3040
189,1,2016 2,KEN.1_1,29,2016-10-18,2017-02-02,0,3603
19608,34,2016 2,KEN.34_1,8,2016-10-18,2017-02-15,0,1078
3789,6,2016 2,KEN.6_1,29,2016-10-18,2017-01-04,0,3004
3074,5,2016 2,KEN.5_1,34,2016-10-18,2017-02-02,0,3339
5932,11,2016 2,KEN.11_1,12,2016-10-18,2017-02-07,0.546,1084
18900,33,2016 2,KEN.33_1,20,2016-10-18,2017-02-15,0,2187
182,1,2016 2,KEN.1_1,22,2016-10-18,2017-02-02,0,3866
8101,14,2016 2,KEN.14_1,21,2016-10-18,2017-02-15,0,1060
6671,12,2016 2,KEN.12_1,31,2016-10-18,2017-02-15,0,663
10268,17,2016 2,KEN.17_1,28,2016-10-18,2017-02-10,0,1115
5221,8,2016 2,KEN.8_1,21,2016-10-18,2017-02-10,0.077,1371
7398,13,2016 2,KEN.13_1,38,2016-10-18,2017-02-15,0,2333
12410,21,2016 2,KEN.21_1,10,2016-10-18,2017-01-11,0.767,1746
174,1,2016 2,KEN.1_1,14,2016-10-18,2017-02-02,0,3976
11719,20,2016 2,KEN.20_1,39,2016-10-19,2017-01-05,0.64,2214
21761,37,2016 2,KEN.37_1,1,2016-10-19,2017-01-05,0,2390
20358,35,2016 2,KEN.35_1,38,2016-10-19,2017-01-20,0,1814
192,1,2016 2,KEN.1_1,32,2016-10-19,2017-02-03,0,4057
5939,11,2016 2,KEN.11_1,19,2016-10-19,2017-02-08,0.725,1056
23928,42,2016 2,KEN.42_1,8,2016-10-19,2017-02-08,0.432,2648
10978,19,2016 2,KEN.19_1,18,2016-10-19,2017-02-16,0.013,1306
3761,6,2016 2,KEN.6_1,1,2016-10-19,2017-01-05,0,2677
17466,31,2016 2,KEN.31_1,26,2016-10-19,2017-02-16,0,1684
25399,44,2016 2,KEN.44_1,39,2016-10-19,2017-02-08,0,3194
14577,27,2016 2,KEN.27_1,17,2016-10-19,2017-02-10,0,1668
18179,32,2016 2,KEN.32_1,19,2016-10-19,2017-02-10,0.202,798
5220,8,2016 2,KEN.8_1,20,2016-10-19,2017-02-10,0,1589
185,1,2016 2,KEN.1_1,25,2016-10-19,2017-02-03,0,3410
8832,15,2016 2,KEN.15_1,32,2016-10-19,2017-01-05,0.447,2118
26817,47,2016 2,KEN.47_1,17,2016-10-19,2017-02-03,0,3271
18166,32,2016 2,KEN.32_1,6,2016-10-19,2017-02-10,0.264,788
5202,8,2016 2,KEN.8_1,2,2016-10-19,2017-02-10,0.044,1302
14580,27,2016 2,KEN.27_1,20,2016-10-19,2017-02-10,0,1941
19630,34,2016 2,KEN.34_1,30,2016-10-19,2017-02-16,0,1120
2351,4,2016 2,KEN.4_1,31,2016-10-19,2017-02-08,0,1978
6653,12,2016 2,KEN.12_1,13,2016-10-19,2017-02-16,0,911
19615,34,2016 2,KEN.34_1,15,2016-10-19,2017-02-16,0,971
891,2,2016 2,KEN.2_1,11,2016-10-19,2017-02-16,0,2182
26823,47,2016 2,KEN.47_1,23,2016-10-19,2017-02-03,0.373,2779
12423,21,2016 2,KEN.21_1,23,2016-10-19,2017-01-12,0.771,1653
10988,19,2016 2,KEN.19_1,28,2016-10-19,2017-02-16,0,1263
8835,15,2016 2,KEN.15_1,35,2016-10-19,2017-01-05,0.545,1390
8837,15,2016 2,KEN.15_1,37,2016-10-19,2017-01-05,0.416,1987
13133,23,2016 2,KEN.23_1,13,2016-10-19,2017-02-16,0,1694
6646,12,2016 2,KEN.12_1,6,2016-10-19,2017-02-16,0,667
19607,34,2016 2,KEN.34_1,7,2016-10-19,2017-02-16,0.52,825
14581,27,2016 2,KEN.27_1,21,2016-10-19,2017-02-10,0,1654
918,2,2016 2,KEN.2_1,38,2016-10-19,2017-02-16,0.328,1669
7363,13,2016 2,KEN.13_1,3,2016-10-19,2017-02-16,0,2264
188,1,2016 2,KEN.1_1,28,2016-10-19,2017-02-03,0,3291
25383,44,2016 2,KEN.44_1,23,2016-10-19,2017-02-08,0,2776
12435,21,2016 2,KEN.21_1,35,2016-10-19,2017-01-12,0.788,1751
20351,35,2016 2,KEN.35_1,31,2016-10-19,2017-01-20,0.533,2811
16752,30,2016 2,KEN.30_1,32,2016-10-19,2017-02-16,0,3142
25370,44,2016 2,KEN.44_1,10,2016-10-19,2017-02-08,0,2917
16013,29,2016 2,KEN.29_1,13,2016-10-19,2017-01-05,0.426,2724
5230,8,2016 2,KEN.8_1,30,2016-10-19,2017-02-10,0.047,1385
25367,44,2016 2,KEN.44_1,7,2016-10-19,2017-02-08,0,2239
26099,45,2016 2,KEN.45_1,19,2016-10-19,2017-02-10,0,1081
14585,27,2016 2,KEN.27_1,25,2016-10-19,2017-02-10,0,1871
20346,35,2016 2,KEN.35_1,26,2016-10-19,2017-01-20,0.57,2300
23938,42,2016 2,KEN.42_1,18,2016-10-19,2017-02-08,0,1787
15312,28,2016 2,KEN.28_1,32,2016-10-19,2017-02-16,0.318,1324
1638,3,2016 2,KEN.3_1,38,2016-10-19,2017-02-08,0,4144
196,1,2016 2,KEN.1_1,36,2016-10-19,2017-02-03,0,3127
16749,30,2016 2,KEN.30_1,29,2016-10-19,2017-02-16,0,2857
18191,32,2016 2,KEN.32_1,31,2016-10-19,2017-02-10,0.052,737
3781,6,2016 2,KEN.6_1,21,2016-10-19,2017-01-05,0,2740
16004,29,2016 2,KEN.29_1,4,2016-10-19,2017-01-05,0.508,2042
20337,35,2016 2,KEN.35_1,17,2016-10-19,2017-01-20,0.561,3471
18896,33,2016 2,KEN.33_1,16,2016-10-20,2017-02-17,0.333,2241
5218,8,2016 2,KEN.8_1,18,2016-10-20,2017-02-11,0,1566
23923,42,2016 2,KEN.42_1,3,2016-10-20,2017-02-09,0,1638
5206,8,2016 2,KEN.8_1,6,2016-10-20,2017-02-11,0.17,1743
4496,7,2016 2,KEN.7_1,16,2016-10-20,2017-01-13,0.297,2410
4518,7,2016 2,KEN.7_1,38,2016-10-20,2017-01-13,0.401,2202
4520,7,2016 2,KEN.7_1,40,2016-10-20,2017-01-13,0.486,2071
18890,33,2016 2,KEN.33_1,10,2016-10-20,2017-02-17,0,2189
18897,33,2016 2,KEN.33_1,17,2016-10-20,2017-02-17,0,1115
18919,33,2016 2,KEN.33_1,39,2016-10-20,2017-02-17,0,2390
13126,23,2016 2,KEN.23_1,6,2016-10-20,2017-02-17,0,1747
23220,41,2016 2,KEN.41_1,20,2016-10-20,2017-01-06,0.577,1671
3788,6,2016 2,KEN.6_1,28,2016-10-20,2017-01-06,0,2679
3793,6,2016 2,KEN.6_1,33,2016-10-20,2017-01-06,0,2701
14579,27,2016 2,KEN.27_1,19,2016-10-20,2017-02-11,0,1936
14572,27,2016 2,KEN.27_1,12,2016-10-20,2017-02-11,0,1800
20338,35,2016 2,KEN.35_1,18,2016-10-20,2017-01-21,0.526,2304
19636,34,2016 2,KEN.34_1,36,2016-10-20,2017-02-17,0.525,764
19611,34,2016 2,KEN.34_1,11,2016-10-20,2017-02-17,0.501,784
10261,17,2016 2,KEN.17_1,21,2016-10-20,2017-02-11,0,1279
10259,17,2016 2,KEN.17_1,19,2016-10-20,2017-02-11,0,1394
10255,17,2016 2,KEN.17_1,15,2016-10-20,2017-02-11,0,1266
7373,13,2016 2,KEN.13_1,13,2016-10-20,2017-02-17,0,2006
7364,13,2016 2,KEN.13_1,4,2016-10-20,2017-02-17,0,1504
18187,32,2016 2,KEN.32_1,27,2016-10-20,2017-02-11,0.313,883
18199,32,2016 2,KEN.32_1,39,2016-10-20,2017-02-11,0.415,853
25373,44,2016 2,KEN.44_1,13,2016-10-20,2017-02-09,0,2352
25371,44,2016 2,KEN.44_1,11,2016-10-20,2017-02-09,0,2408
25364,44,2016 2,KEN.44_1,4,2016-10-20,2017-02-09,0,2537
2344,4,2016 2,KEN.4_1,24,2016-10-20,2017-02-09,0,2026
15296,28,2016 2,KEN.28_1,16,2016-10-20,2017-02-17,0.253,1317
1601,3,2016 2,KEN.3_1,1,2016-10-20,2017-02-09,0,4730
1635,3,2016 2,KEN.3_1,35,2016-10-20,2017-02-09,0,4548
8090,14,2016 2,KEN.14_1,10,2016-10-20,2017-02-17,0,1211
21055,36,2016 2,KEN.36_1,15,2016-10-20,2017-02-11,1,829
21067,36,2016 2,KEN.36_1,27,2016-10-20,2017-01-13,0.578,1879
16022,29,2016 2,KEN.29_1,22,2016-10-20,2017-01-06,0.574,1552
16019,29,2016 2,KEN.29_1,19,2016-10-20,2017-01-06,0.586,1218
26094,45,2016 2,KEN.45_1,14,2016-10-20,2017-02-11,0,1060
26088,45,2016 2,KEN.45_1,8,2016-10-20,2017-02-11,0.217,1014
26087,45,2016 2,KEN.45_1,7,2016-10-20,2017-02-11,0,1076
16017,29,2016 2,KEN.29_1,17,2016-10-20,2017-01-06,0.527,2106
912,2,2016 2,KEN.2_1,32,2016-10-20,2017-02-17,0.369,1591
917,2,2016 2,KEN.2_1,37,2016-10-20,2017-02-17,0.078,1750
9544,16,2016 2,KEN.16_1,24,2016-10-20,2017-02-17,0,1034
9546,16,2016 2,KEN.16_1,26,2016-10-20,2017-02-17,0.526,704
17453,31,2016 2,KEN.31_1,13,2016-10-20,2017-02-17,0,1997
17456,31,2016 2,KEN.31_1,16,2016-10-20,2017-02-17,0,2350
17477,31,2016 2,KEN.31_1,37,2016-10-20,2017-02-17,0,1756
8811,15,2016 2,KEN.15_1,11,2016-10-20,2017-01-06,0.32,2703
8809,15,2016 2,KEN.15_1,9,2016-10-20,2017-01-06,0.55,1435
8801,15,2016 2,KEN.15_1,1,2016-10-20,2017-01-06,0.454,2167
16729,30,2016 2,KEN.30_1,9,2016-10-20,2017-02-17,0.321,2909
16722,30,2016 2,KEN.30_1,2,2016-10-20,2017-02-17,0,2001
26838,47,2016 2,KEN.47_1,38,2016-10-20,2017-02-04,0.373,2903
163,1,2016 2,KEN.1_1,3,2016-10-20,2017-02-04,0,4306
166,1,2016 2,KEN.1_1,6,2016-10-20,2017-02-04,0,4059
190,1,2016 2,KEN.1_1,30,2016-10-20,2017-02-04,0,4621
21787,37,2016 2,KEN.37_1,27,2016-10-20,2017-01-06,0,2590
11709,20,2016 2,KEN.20_1,29,2016-10-20,2017-01-06,0.614,1816
13131,23,2016 2,KEN.23_1,11,2016-10-21,2017-02-18,0,1706
916,2,2016 2,KEN.2_1,36,2016-10-21,2017-02-18,0,2027
6674,12,2016 2,KEN.12_1,34,2016-10-21,2017-02-18,0,730
902,2,2016 2,KEN.2_1,22,2016-10-21,2017-02-18,0.052,1766
11692,20,2016 2,KEN.20_1,12,2016-10-21,2017-01-07,0.51,1920
11684,20,2016 2,KEN.20_1,4,2016-10-21,2017-01-07,0.483,2014
11704,20,2016 2,KEN.20_1,24,2016-10-21,2017-01-07,0.501,1977
16750,30,2016 2,KEN.30_1,30,2016-10-21,2017-02-18,0,1977
11715,20,2016 2,KEN.20_1,35,2016-10-21,2017-01-07,0.52,1850
5213,8,2016 2,KEN.8_1,13,2016-10-21,2017-02-12,0,1549
2333,4,2016 2,KEN.4_1,13,2016-10-21,2017-02-10,0,2085
24646,43,2016 2,KEN.43_1,6,2016-10-21,2017-02-18,0,1652
919,2,2016 2,KEN.2_1,39,2016-10-21,2017-02-18,0.385,1600
23922,42,2016 2,KEN.42_1,2,2016-10-21,2017-02-10,0,1585
14564,27,2016 2,KEN.27_1,4,2016-10-21,2017-02-12,0,1998
25397,44,2016 2,KEN.44_1,37,2016-10-21,2017-02-10,0,2143
9543,16,2016 2,KEN.16_1,23,2016-10-21,2017-02-18,0.501,701
15317,28,2016 2,KEN.28_1,37,2016-10-21,2017-02-18,0,1083
21060,36,2016 2,KEN.36_1,20,2016-10-21,2017-01-14,0.603,1835
21045,36,2016 2,KEN.36_1,5,2016-10-21,2017-01-14,0.604,1861
2346,4,2016 2,KEN.4_1,26,2016-10-21,2017-02-10,0.073,2043
20327,35,2016 2,KEN.35_1,7,2016-10-21,2017-01-22,0.474,2280
18885,33,2016 2,KEN.33_1,5,2016-10-21,2017-02-18,0,2120
4509,7,2016 2,KEN.7_1,29,2016-10-21,2017-01-14,0.407,2159
9534,16,2016 2,KEN.16_1,14,2016-10-21,2017-02-18,0.503,704
1624,3,2016 2,KEN.3_1,24,2016-10-21,2017-02-10,0,3884
9554,16,2016 2,KEN.16_1,34,2016-10-21,2017-02-18,0,995
20347,35,2016 2,KEN.35_1,27,2016-10-21,2017-01-22,0.625,2851
23225,41,2016 2,KEN.41_1,25,2016-10-21,2017-01-07,0.597,1622
9522,16,2016 2,KEN.16_1,2,2016-10-21,2017-02-18,0.487,705
13845,26,2016 2,KEN.26_1,5,2016-10-21,2017-01-07,0,2701
7390,13,2016 2,KEN.13_1,30,2016-10-21,2017-02-18,0,2110
5954,11,2016 2,KEN.11_1,34,2016-10-21,2017-02-10,0.7,966
16003,29,2016 2,KEN.29_1,3,2016-10-21,2017-01-07,0.534,2256
6652,12,2016 2,KEN.12_1,12,2016-10-21,2017-02-18,0,816
15299,28,2016 2,KEN.28_1,19,2016-10-21,2017-02-18,0.106,1248
23930,42,2016 2,KEN.42_1,10,2016-10-21,2017-02-10,0,1628
9523,16,2016 2,KEN.16_1,3,2016-10-21,2017-02-18,0.5,710
13158,23,2016 2,KEN.23_1,38,2016-10-21,2017-02-18,0,1662
26834,47,2016 2,KEN.47_1,34,2016-10-21,2017-02-05,0,3110
13846,26,2016 2,KEN.26_1,6,2016-10-21,2017-01-07,0,2871
13848,26,2016 2,KEN.26_1,8,2016-10-21,2017-01-07,0,2589
25369,44,2016 2,KEN.44_1,9,2016-10-21,2017-02-10,0,3133
15302,28,2016 2,KEN.28_1,22,2016-10-21,2017-02-18,0.102,1247
10987,19,2016 2,KEN.19_1,27,2016-10-21,2017-02-18,0,1404
26120,45,2016 2,KEN.45_1,40,2016-10-21,2017-02-12,0,1058
17452,31,2016 2,KEN.31_1,12,2016-10-22,2017-02-19,0,1516
22516,38,2016 2,KEN.38_1,36,2016-10-22,2017-01-28,0,2115
5952,11,2016 2,KEN.11_1,32,2016-10-22,2017-02-11,0.656,947
18184,32,2016 2,KEN.32_1,24,2016-10-22,2017-02-13,0.405,957
18183,32,2016 2,KEN.32_1,23,2016-10-22,2017-02-13,0.262,865
2354,4,2016 2,KEN.4_1,34,2016-10-22,2017-02-11,0,1936
4519,7,2016 2,KEN.7_1,39,2016-10-22,2017-01-15,0.395,1976
24662,43,2016 2,KEN.43_1,22,2016-10-22,2017-02-19,0,1660
26084,45,2016 2,KEN.45_1,4,2016-10-22,2017-02-13,0,1043
19620,34,2016 2,KEN.34_1,20,2016-10-22,2017-02-19,0.514,752
6644,12,2016 2,KEN.12_1,4,2016-10-22,2017-02-19,0,790
5933,11,2016 2,KEN.11_1,13,2016-10-22,2017-02-11,0.675,935
25377,44,2016 2,KEN.44_1,17,2016-10-22,2017-02-11,0,2415
13861,26,2016 2,KEN.26_1,21,2016-10-22,2017-01-08,0.023,2306
8806,15,2016 2,KEN.15_1,6,2016-10-22,2017-01-08,0.292,2817
13862,26,2016 2,KEN.26_1,22,2016-10-22,2017-01-08,0,2681
14594,27,2016 2,KEN.27_1,34,2016-10-22,2017-02-13,0,1534
14584,27,2016 2,KEN.27_1,24,2016-10-22,2017-02-13,0,1833
8823,15,2016 2,KEN.15_1,23,2016-10-22,2017-01-08,0.556,1463
165,1,2016 2,KEN.1_1,5,2016-10-22,2017-02-06,0,4379
8097,14,2016 2,KEN.14_1,17,2016-10-22,2017-02-19,0,1037
26807,47,2016 2,KEN.47_1,7,2016-10-22,2017-02-06,0.261,3212
12417,21,2016 2,KEN.21_1,17,2016-10-22,2017-01-15,0.808,1628
8108,14,2016 2,KEN.14_1,28,2016-10-22,2017-02-19,0,846
12421,21,2016 2,KEN.21_1,21,2016-10-22,2017-01-15,0.803,1433
12422,21,2016 2,KEN.21_1,22,2016-10-22,2017-01-15,0.809,1566
19626,34,2016 2,KEN.34_1,26,2016-10-22,2017-02-19,0.457,782
13873,26,2016 2,KEN.26_1,33,2016-10-22,2017-01-08,0,2706
13878,26,2016 2,KEN.26_1,38,2016-10-22,2017-01-08,0,2694
8117,14,2016 2,KEN.14_1,37,2016-10-22,2017-02-19,0,956
13879,26,2016 2,KEN.26_1,39,2016-10-22,2017-01-08,0,2817
20360,35,2016 2,KEN.35_1,40,2016-10-22,2017-01-23,0.531,2069
20357,35,2016 2,KEN.35_1,37,2016-10-22,2017-01-23,0.596,2355
2337,4,2016 2,KEN.4_1,17,2016-10-22,2017-02-11,0,2018
16740,30,2016 2,KEN.30_1,20,2016-10-22,2017-02-19,0,1987
2338,4,2016 2,KEN.4_1,18,2016-10-22,2017-02-11,0,1948
20339,35,2016 2,KEN.35_1,19,2016-10-22,2017-01-23,0.619,3294
23943,42,2016 2,KEN.42_1,23,2016-10-22,2017-02-11,0,1655
26806,47,2016 2,KEN.47_1,6,2016-10-22,2017-02-06,0.168,3123
3043,5,2016 2,KEN.5_1,3,2016-10-22,2017-02-06,0.236,4011
4483,7,2016 2,KEN.7_1,3,2016-10-22,2017-01-15,0.405,2039
21048,36,2016 2,KEN.36_1,8,2016-10-22,2017-01-15,0.644,1725
23206,41,2016 2,KEN.41_1,6,2016-10-22,2017-01-08,0,2375
23223,41,2016 2,KEN.41_1,23,2016-10-22,2017-01-08,0,2598
11702,20,2016 2,KEN.20_1,22,2016-10-22,2017-01-08,0.462,1701
13125,23,2016 2,KEN.23_1,5,2016-10-22,2017-02-19,0,1353
885,2,2016 2,KEN.2_1,5,2016-10-22,2017-02-19,0.443,1431
1610,3,2016 2,KEN.3_1,10,2016-10-22,2017-02-11,0,4471
10274,17,2016 2,KEN.17_1,34,2016-10-22,2017-02-13,0,1244
18168,32,2016 2,KEN.32_1,8,2016-10-22,2017-02-13,0.236,867
15303,28,2016 2,KEN.28_1,23,2016-10-23,2017-02-20,0.346,1345
5934,11,2016 2,KEN.11_1,14,2016-10-23,2017-02-12,0.698,880
6669,12,2016 2,KEN.12_1,29,2016-10-23,2017-02-20,0,705
25361,44,2016 2,KEN.44_1,1,2016-10-23,2017-02-12,0,2498
16725,30,2016 2,KEN.30_1,5,2016-10-23,2017-02-20,0,1773
6659,12,2016 2,KEN.12_1,19,2016-10-23,2017-02-20,0,822
26816,47,2016 2,KEN.47_1,16,2016-10-23,2017-02-08,0.345,3306
26097,45,2016 2,KEN.45_1,17,2016-10-23,2017-02-14,0.01,1033
906,2,2016 2,KEN.2_1,26,2016-10-23,2017-02-20,0.128,1923
20356,35,2016 2,KEN.35_1,36,2016-10-23,2017-01-24,0.681,2992
15286,28,2016 2,KEN.28_1,6,2016-10-23,2017-02-20,0,1083
9524,16,2016 2,KEN.16_1,4,2016-10-23,2017-02-20,0,716
5960,11,2016 2,KEN.11_1,40,2016-10-23,2017-02-12,0.635,902
13129,23,2016 2,KEN.23_1,9,2016-10-23,2017-02-20,0,1722
24668,43,2016 2,KEN.43_1,28,2016-10-23,2017-02-20,0,1494
9556,16,2016 2,KEN.16_1,36,2016-10-23,2017-02-20,0,724
24661,43,2016 2,KEN.43_1,21,2016-10-23,2017-02-20,0,1978
10245,17,2016 2,KEN.17_1,5,2016-10-23,2017-02-14,0,1370
20344,35,2016 2,KEN.35_1,24,2016-10-23,2017-01-24,0.621,2139
7385,13,2016 2,KEN.13_1,25,2016-10-23,2017-02-20,0,1527
23953,42,2016 2,KEN.42_1,33,2016-10-23,2017-02-12,0,1511
20341,35,2016 2,KEN.35_1,21,2016-10-23,2017-01-24,0.557,3177
26826,47,2016 2,KEN.47_1,26,2016-10-23,2017-02-08,0,3418
11714,20,2016 2,KEN.20_1,34,2016-10-23,2017-01-09,0.363,1743
19633,34,2016 2,KEN.34_1,33,2016-10-23,2017-02-20,0,771
25389,44,2016 2,KEN.44_1,29,2016-10-23,2017-02-12,0,2680
10977,19,2016 2,KEN.19_1,17,2016-10-23,2017-02-20,0.077,1267
3782,6,2016 2,KEN.6_1,22,2016-10-23,2017-01-09,0,2707
3780,6,2016 2,KEN.6_1,20,2016-10-23,2017-01-09,0,2685
25382,44,2016 2,KEN.44_1,22,2016-10-23,2017-02-12,0,2946
19640,34,2016 2,KEN.34_1,40,2016-10-23,2017-02-20,0,976
18162,32,2016 2,KEN.32_1,2,2016-10-23,2017-02-14,0.211,814
5229,8,2016 2,KEN.8_1,29,2016-10-23,2017-02-14,0,1516
16026,29,2016 2,KEN.29_1,26,2016-10-23,2017-01-09,0.606,1976
888,2,2016 2,KEN.2_1,8,2016-10-23,2017-02-20,0.122,1528
15311,28,2016 2,KEN.28_1,31,2016-10-23,2017-02-20,0,1083
8825,15,2016 2,KEN.15_1,25,2016-10-23,2017-01-09,0.512,1344
