,planting,cname,harvest,gwad,cultivar,year,plantingyear,plantingmonth
231095,2018-11-13,chadiza,2019-03-07,5902,3,2018,2018,11
236820,2019-10-15,chadiza,2020-01-27,5423,3,2019,2019,10
236821,2019-10-15,chadiza,2020-01-27,5837,3,2019,2019,10
236822,2019-10-15,chadiza,2020-01-27,5489,3,2019,2019,10
236823,2019-10-18,chadiza,2020-02-01,5591,3,2019,2019,10
236824,2019-10-18,chadiza,2020-02-01,5371,3,2019,2019,10
236825,2019-10-20,chadiza,2020-02-04,5737,3,2019,2019,10
236826,2019-10-20,chadiza,2020-02-04,5946,3,2019,2019,10
236827,2019-10-21,chadiza,2020-02-06,6124,3,2019,2019,10
236828,2019-10-21,chadiza,2020-02-06,6047,3,2019,2019,10
236829,2019-10-22,chadiza,2020-02-07,6115,3,2019,2019,10
236830,2019-10-23,chadiza,2020-02-09,5783,3,2019,2019,10
236831,2019-10-23,chadiza,2020-02-09,6122,3,2019,2019,10
236832,2019-10-24,chadiza,2020-02-10,5648,3,2019,2019,10
236833,2019-10-24,chadiza,2020-02-10,6181,3,2019,2019,10
236834,2019-10-24,chadiza,2020-02-10,6278,3,2019,2019,10
236835,2019-10-25,chadiza,2020-02-11,5977,3,2019,2019,10
236836,2019-10-26,chadiza,2020-02-12,5895,3,2019,2019,10
236837,2019-10-27,chadiza,2020-02-14,6104,3,2019,2019,10
236838,2019-10-28,chadiza,2020-02-15,6106,3,2019,2019,10
236839,2019-10-29,chadiza,2020-02-17,6040,3,2019,2019,10
236840,2019-10-30,chadiza,2020-02-18,6161,3,2019,2019,10
236841,2019-10-30,chadiza,2020-02-18,5835,3,2019,2019,10
236842,2019-10-31,chadiza,2020-02-19,6347,3,2019,2019,10
236843,2019-10-31,chadiza,2020-02-19,5704,3,2019,2019,10
236844,2019-10-31,chadiza,2020-02-19,5943,3,2019,2019,10
236845,2019-10-31,chadiza,2020-02-19,6014,3,2019,2019,10
236846,2019-11-01,chadiza,2020-02-21,5608,3,2019,2019,11
236847,2019-11-01,chadiza,2020-02-21,5978,3,2019,2019,11
236848,2019-11-01,chadiza,2020-02-21,5629,3,2019,2019,11
236849,2019-11-01,chadiza,2020-02-21,5980,3,2019,2019,11
236850,2019-11-02,chadiza,2020-02-22,5762,3,2019,2019,11
236851,2019-11-02,chadiza,2020-02-22,5746,3,2019,2019,11
236852,2019-11-02,chadiza,2020-02-22,5856,3,2019,2019,11
236853,2019-11-03,chadiza,2020-02-23,5865,3,2019,2019,11
236854,2019-11-03,chadiza,2020-02-23,5505,3,2019,2019,11
236855,2019-11-05,chadiza,2020-02-25,5885,3,2019,2019,11
236856,2019-11-06,chadiza,2020-02-28,5957,3,2019,2019,11
236857,2019-11-06,chadiza,2020-02-28,5381,3,2019,2019,11
236858,2019-11-07,chadiza,2020-02-29,5634,3,2019,2019,11
236859,2019-11-07,chadiza,2020-02-29,5670,3,2019,2019,11
236860,2019-11-07,chadiza,2020-02-29,5793,3,2019,2019,11
236861,2019-11-08,chadiza,2020-03-03,6184,3,2019,2019,11
236862,2019-11-09,chadiza,2020-03-03,5468,3,2019,2019,11
236863,2019-11-09,chadiza,2020-03-03,5789,3,2019,2019,11
236864,2019-11-10,chadiza,2020-03-04,5738,3,2019,2019,11
236865,2019-11-11,chadiza,2020-03-08,5376,3,2019,2019,11
236866,2019-11-11,chadiza,2020-03-08,5532,3,2019,2019,11
236867,2019-11-11,chadiza,2020-03-08,5610,3,2019,2019,11
236868,2019-11-11,chadiza,2020-03-08,5529,3,2019,2019,11
236869,2019-11-13,chadiza,2020-03-10,5520,3,2019,2019,11
242598,2020-10-14,chadiza,2021-01-29,6449,3,2020,2020,10
242599,2020-10-15,chadiza,2021-01-31,6363,3,2020,2020,10
242600,2020-10-17,chadiza,2021-02-03,6392,3,2020,2020,10
242601,2020-10-17,chadiza,2021-02-03,6270,3,2020,2020,10
242602,2020-10-17,chadiza,2021-02-03,6334,3,2020,2020,10
242603,2020-10-17,chadiza,2021-02-03,6603,3,2020,2020,10
242604,2020-10-17,chadiza,2021-02-03,6257,3,2020,2020,10
242605,2020-10-18,chadiza,2021-02-05,6245,3,2020,2020,10
242606,2020-10-18,chadiza,2021-02-05,6431,3,2020,2020,10
242607,2020-10-19,chadiza,2021-02-07,6137,3,2020,2020,10
242608,2020-10-19,chadiza,2021-02-07,6364,3,2020,2020,10
242609,2020-10-20,chadiza,2021-02-09,6516,3,2020,2020,10
242610,2020-10-20,chadiza,2021-02-09,6865,3,2020,2020,10
242611,2020-10-21,chadiza,2021-02-10,6203,3,2020,2020,10
242612,2020-10-22,chadiza,2021-02-12,6438,3,2020,2020,10
242613,2020-10-22,chadiza,2021-02-12,6214,3,2020,2020,10
242614,2020-10-22,chadiza,2021-02-12,6302,3,2020,2020,10
242615,2020-10-22,chadiza,2021-02-12,6442,3,2020,2020,10
242616,2020-10-25,chadiza,2021-02-15,6447,3,2020,2020,10
242617,2020-10-25,chadiza,2021-02-15,6379,3,2020,2020,10
242618,2020-10-25,chadiza,2021-02-15,6805,3,2020,2020,10
242619,2020-10-26,chadiza,2021-02-15,6705,3,2020,2020,10
242620,2020-10-27,chadiza,2021-02-16,6354,3,2020,2020,10
242621,2020-10-28,chadiza,2021-02-17,6245,3,2020,2020,10
242622,2020-10-28,chadiza,2021-02-17,6372,3,2020,2020,10
242623,2020-10-29,chadiza,2021-02-18,6145,3,2020,2020,10
242624,2020-10-30,chadiza,2021-02-23,6319,3,2020,2020,10
242625,2020-10-31,chadiza,2021-02-24,7063,3,2020,2020,10
242626,2020-10-31,chadiza,2021-02-24,6843,3,2020,2020,10
242627,2020-11-01,chadiza,2021-02-25,6462,3,2020,2020,11
242628,2020-11-01,chadiza,2021-02-25,6450,3,2020,2020,11
242629,2020-11-02,chadiza,2021-02-26,6121,3,2020,2020,11
242630,2020-11-03,chadiza,2021-02-27,6248,3,2020,2020,11
242631,2020-11-04,chadiza,2021-03-04,6339,3,2020,2020,11
242632,2020-11-05,chadiza,2021-03-07,6334,3,2020,2020,11
242633,2020-11-05,chadiza,2021-03-07,6356,3,2020,2020,11
242634,2020-11-05,chadiza,2021-03-07,6083,3,2020,2020,11
242635,2020-11-07,chadiza,2021-03-08,6004,3,2020,2020,11
242636,2020-11-07,chadiza,2021-03-08,6275,3,2020,2020,11
242637,2020-11-09,chadiza,2021-03-10,6087,3,2020,2020,11
242638,2020-11-09,chadiza,2021-03-10,6354,3,2020,2020,11
242639,2020-11-09,chadiza,2021-03-10,6008,3,2020,2020,11
242640,2020-11-10,chadiza,2021-03-12,6322,3,2020,2020,11
242641,2020-11-10,chadiza,2021-03-12,6339,3,2020,2020,11
242642,2020-11-10,chadiza,2021-03-12,7543,3,2020,2020,11
242643,2020-11-12,chadiza,2021-03-14,6360,3,2020,2020,11
242644,2020-11-12,chadiza,2021-03-14,6448,3,2020,2020,11
242645,2020-11-12,chadiza,2021-03-14,6965,3,2020,2020,11
242646,2020-11-12,chadiza,2021-03-14,6996,3,2020,2020,11
242647,2020-11-12,chadiza,2021-03-14,6264,3,2020,2020,11
248384,2021-10-16,chadiza,2022-01-28,2415,3,2021,2021,10
248385,2021-10-16,chadiza,2022-01-28,1956,3,2021,2021,10
248386,2021-10-17,chadiza,2022-01-30,2890,3,2021,2021,10
248387,2021-10-18,chadiza,2022-01-28,2277,3,2021,2021,10
248388,2021-10-18,chadiza,2022-01-28,2736,3,2021,2021,10
248389,2021-10-19,chadiza,2022-01-30,2632,3,2021,2021,10
248390,2021-10-19,chadiza,2022-01-30,2912,3,2021,2021,10
248391,2021-10-20,chadiza,2022-01-31,1846,3,2021,2021,10
248392,2021-10-21,chadiza,2022-02-02,2517,3,2021,2021,10
248393,2021-10-21,chadiza,2022-02-02,2828,3,2021,2021,10
248394,2021-10-23,chadiza,2022-02-05,4093,3,2021,2021,10
248395,2021-10-24,chadiza,2022-02-07,4229,3,2021,2021,10
248396,2021-10-24,chadiza,2022-02-07,3812,3,2021,2021,10
248397,2021-10-24,chadiza,2022-02-07,4210,3,2021,2021,10
248398,2021-10-25,chadiza,2022-02-08,3351,3,2021,2021,10
248399,2021-10-26,chadiza,2022-02-10,4366,3,2021,2021,10
248400,2021-10-26,chadiza,2022-02-10,4266,3,2021,2021,10
248401,2021-10-27,chadiza,2022-02-12,4637,3,2021,2021,10
248402,2021-10-28,chadiza,2022-02-13,4485,3,2021,2021,10
248403,2021-10-28,chadiza,2022-02-13,4628,3,2021,2021,10
248404,2021-10-28,chadiza,2022-02-13,4446,3,2021,2021,10
248405,2021-10-28,chadiza,2022-02-13,4467,3,2021,2021,10
248406,2021-10-30,chadiza,2022-02-17,4636,3,2021,2021,10
248407,2021-10-30,chadiza,2022-02-17,4958,3,2021,2021,10
248408,2021-10-30,chadiza,2022-02-17,4901,3,2021,2021,10
248409,2021-10-30,chadiza,2022-02-17,4763,3,2021,2021,10
248410,2021-10-31,chadiza,2022-02-18,4681,3,2021,2021,10
248411,2021-11-01,chadiza,2022-02-19,4948,3,2021,2021,11
248412,2021-11-02,chadiza,2022-02-20,4869,3,2021,2021,11
248413,2021-11-02,chadiza,2022-02-20,5149,3,2021,2021,11
248414,2021-11-03,chadiza,2022-02-22,5459,3,2021,2021,11
248415,2021-11-04,chadiza,2022-02-23,5480,3,2021,2021,11
248416,2021-11-05,chadiza,2022-02-24,5824,3,2021,2021,11
248417,2021-11-05,chadiza,2022-02-24,5165,3,2021,2021,11
248418,2021-11-05,chadiza,2022-02-24,5065,3,2021,2021,11
248419,2021-11-05,chadiza,2022-02-24,5263,3,2021,2021,11
248420,2021-11-06,chadiza,2022-02-27,5749,3,2021,2021,11
248421,2021-11-06,chadiza,2022-02-27,5231,3,2021,2021,11
248422,2021-11-06,chadiza,2022-02-27,5327,3,2021,2021,11
248423,2021-11-07,chadiza,2022-03-02,5985,3,2021,2021,11
248424,2021-11-08,chadiza,2022-03-03,5502,3,2021,2021,11
248425,2021-11-09,chadiza,2022-03-04,5594,3,2021,2021,11
248426,2021-11-09,chadiza,2022-03-04,5480,3,2021,2021,11
248427,2021-11-10,chadiza,2022-03-06,5928,3,2021,2021,11
248428,2021-11-10,chadiza,2022-03-06,5622,3,2021,2021,11
248429,2021-11-11,chadiza,2022-03-10,5390,3,2021,2021,11
248430,2021-11-11,chadiza,2022-03-10,5365,3,2021,2021,11
248431,2021-11-12,chadiza,2022-03-12,5517,3,2021,2021,11
248432,2021-11-13,chadiza,2022-03-13,5467,3,2021,2021,11
248433,2021-11-13,chadiza,2022-03-13,5851,3,2021,2021,11
63605,2011-10-16,chama,2012-02-09,3968,1,2011,2011,10
63606,2011-10-16,chama,2012-02-09,3929,1,2011,2011,10
63607,2011-10-16,chama,2012-02-09,3870,1,2011,2011,10
63608,2011-10-16,chama,2012-02-09,3876,1,2011,2011,10
63609,2011-10-17,chama,2012-02-12,4195,1,2011,2011,10
63610,2011-10-17,chama,2012-02-12,4248,1,2011,2011,10
63611,2011-10-19,chama,2012-02-15,4167,1,2011,2011,10
63612,2011-10-19,chama,2012-02-15,4040,1,2011,2011,10
63613,2011-10-19,chama,2012-02-15,4155,1,2011,2011,10
63614,2011-10-20,chama,2012-02-16,4127,1,2011,2011,10
63615,2011-10-20,chama,2012-02-16,4125,1,2011,2011,10
63616,2011-10-21,chama,2012-02-17,4084,1,2011,2011,10
63617,2011-10-21,chama,2012-02-17,4091,1,2011,2011,10
63618,2011-10-23,chama,2012-02-19,4397,1,2011,2011,10
63619,2011-10-24,chama,2012-02-21,4493,1,2011,2011,10
63620,2011-10-24,chama,2012-02-21,4489,1,2011,2011,10
63621,2011-10-24,chama,2012-02-21,4500,1,2011,2011,10
63622,2011-10-26,chama,2012-02-28,4096,1,2011,2011,10
63623,2011-10-26,chama,2012-02-28,4096,1,2011,2011,10
63624,2011-10-26,chama,2012-02-28,4096,1,2011,2011,10
63625,2011-10-28,chama,2012-03-01,4016,1,2011,2011,10
63626,2011-10-29,chama,2012-03-02,3942,1,2011,2011,10
63627,2011-10-30,chama,2012-03-02,3783,1,2011,2011,10
63628,2011-10-30,chama,2012-03-02,3783,1,2011,2011,10
63629,2011-11-01,chama,2012-03-05,4043,1,2011,2011,11
63630,2011-11-01,chama,2012-03-05,4043,1,2011,2011,11
63631,2011-11-02,chama,2012-03-07,3556,1,2011,2011,11
63632,2011-11-02,chama,2012-03-07,3556,1,2011,2011,11
63633,2011-11-02,chama,2012-03-07,3556,1,2011,2011,11
63634,2011-11-03,chama,2012-03-09,3460,1,2011,2011,11
63635,2011-11-03,chama,2012-03-09,3460,1,2011,2011,11
63636,2011-11-06,chama,2012-03-11,3704,1,2011,2011,11
63637,2011-11-06,chama,2012-03-11,3704,1,2011,2011,11
63638,2011-11-07,chama,2012-03-12,3611,1,2011,2011,11
63639,2011-11-07,chama,2012-03-12,3611,1,2011,2011,11
63640,2011-11-08,chama,2012-03-12,3574,1,2011,2011,11
63641,2011-11-09,chama,2012-03-12,3484,1,2011,2011,11
63642,2011-11-10,chama,2012-03-13,3465,1,2011,2011,11
63643,2011-11-10,chama,2012-03-13,3465,1,2011,2011,11
63644,2011-11-10,chama,2012-03-13,3465,1,2011,2011,11
63645,2011-11-10,chama,2012-03-13,3465,1,2011,2011,11
63646,2011-11-11,chama,2012-03-16,3650,1,2011,2011,11
63647,2011-11-11,chama,2012-03-16,3650,1,2011,2011,11
63648,2011-11-11,chama,2012-03-16,3650,1,2011,2011,11
63649,2011-11-12,chama,2012-03-20,4169,1,2011,2011,11
63650,2011-11-12,chama,2012-03-20,4169,1,2011,2011,11
63651,2011-11-12,chama,2012-03-20,4169,1,2011,2011,11
63652,2011-11-13,chama,2012-03-21,4233,1,2011,2011,11
63653,2011-11-13,chama,2012-03-21,4233,1,2011,2011,11
63654,2011-11-13,chama,2012-03-21,4233,1,2011,2011,11
69383,2012-10-15,chama,2013-02-04,3348,1,2012,2012,10
69384,2012-10-15,chama,2013-02-04,3358,1,2012,2012,10
69385,2012-10-15,chama,2013-02-04,3335,1,2012,2012,10
69386,2012-10-15,chama,2013-02-04,3345,1,2012,2012,10
69387,2012-10-15,chama,2013-02-04,3346,1,2012,2012,10
69388,2012-10-17,chama,2013-02-06,3241,1,2012,2012,10
69389,2012-10-17,chama,2013-02-06,3243,1,2012,2012,10
69390,2012-10-17,chama,2013-02-06,3134,1,2012,2012,10
69391,2012-10-18,chama,2013-02-07,3261,1,2012,2012,10
69392,2012-10-19,chama,2013-02-09,3358,1,2012,2012,10
69393,2012-10-19,chama,2013-02-09,3360,1,2012,2012,10
69394,2012-10-19,chama,2013-02-09,3360,1,2012,2012,10
69395,2012-10-20,chama,2013-02-10,3354,1,2012,2012,10
69396,2012-10-20,chama,2013-02-10,3413,1,2012,2012,10
69397,2012-10-20,chama,2013-02-10,3412,1,2012,2012,10
69398,2012-10-23,chama,2013-02-15,3591,1,2012,2012,10
69399,2012-10-23,chama,2013-02-15,3591,1,2012,2012,10
69400,2012-10-23,chama,2013-02-15,3591,1,2012,2012,10
69401,2012-10-24,chama,2013-02-17,3771,1,2012,2012,10
69402,2012-10-24,chama,2013-02-17,3770,1,2012,2012,10
69403,2012-10-24,chama,2013-02-17,3771,1,2012,2012,10
69404,2012-10-25,chama,2013-02-19,3759,1,2012,2012,10
69405,2012-10-26,chama,2013-02-20,3602,1,2012,2012,10
69406,2012-10-26,chama,2013-02-20,3602,1,2012,2012,10
69407,2012-10-27,chama,2013-02-22,3618,1,2012,2012,10
69408,2012-10-27,chama,2013-02-22,3618,1,2012,2012,10
69409,2012-10-27,chama,2013-02-22,3618,1,2012,2012,10
69410,2012-10-28,chama,2013-02-24,3587,1,2012,2012,10
69411,2012-10-28,chama,2013-02-24,3587,1,2012,2012,10
69412,2012-10-28,chama,2013-02-24,3587,1,2012,2012,10
69413,2012-10-29,chama,2013-02-25,3546,1,2012,2012,10
69414,2012-10-31,chama,2013-03-01,3379,1,2012,2012,10
69415,2012-10-31,chama,2013-03-01,3378,1,2012,2012,10
69416,2012-11-01,chama,2013-03-03,3513,1,2012,2012,11
69417,2012-11-02,chama,2013-03-05,3565,1,2012,2012,11
69418,2012-11-02,chama,2013-03-05,3560,1,2012,2012,11
69419,2012-11-04,chama,2013-03-08,3687,1,2012,2012,11
69420,2012-11-04,chama,2013-03-08,3685,1,2012,2012,11
69421,2012-11-05,chama,2013-03-09,3700,1,2012,2012,11
69422,2012-11-05,chama,2013-03-09,3697,1,2012,2012,11
69423,2012-11-06,chama,2013-03-08,3588,1,2012,2012,11
69424,2012-11-06,chama,2013-03-08,3586,1,2012,2012,11
69425,2012-11-06,chama,2013-03-08,3588,1,2012,2012,11
69426,2012-11-07,chama,2013-03-09,3627,1,2012,2012,11
69427,2012-11-08,chama,2013-03-10,3584,1,2012,2012,11
69428,2012-11-09,chama,2013-03-11,3572,1,2012,2012,11
69429,2012-11-11,chama,2013-03-14,3717,1,2012,2012,11
69430,2012-11-11,chama,2013-03-14,3718,1,2012,2012,11
69431,2012-11-11,chama,2013-03-14,3722,1,2012,2012,11
69432,2012-11-12,chama,2013-03-15,4086,1,2012,2012,11
75164,2013-10-16,chama,2014-02-08,3615,1,2013,2013,10
75165,2013-10-17,chama,2014-02-08,3626,1,2013,2013,10
75166,2013-10-17,chama,2014-02-08,3624,1,2013,2013,10
75167,2013-10-18,chama,2014-02-09,3476,1,2013,2013,10
75168,2013-10-18,chama,2014-02-09,3476,1,2013,2013,10
75169,2013-10-19,chama,2014-02-10,3359,1,2013,2013,10
75170,2013-10-19,chama,2014-02-10,3359,1,2013,2013,10
75171,2013-10-20,chama,2014-02-12,3365,1,2013,2013,10
75172,2013-10-20,chama,2014-02-12,3365,1,2013,2013,10
75173,2013-10-21,chama,2014-02-13,3358,1,2013,2013,10
75174,2013-10-23,chama,2014-02-17,3318,1,2013,2013,10
75175,2013-10-23,chama,2014-02-17,3318,1,2013,2013,10
75176,2013-10-23,chama,2014-02-17,3318,1,2013,2013,10
75177,2013-10-25,chama,2014-02-20,3261,1,2013,2013,10
75178,2013-10-25,chama,2014-02-20,3261,1,2013,2013,10
75179,2013-10-25,chama,2014-02-20,3261,1,2013,2013,10
75180,2013-10-26,chama,2014-02-21,3288,1,2013,2013,10
75181,2013-10-26,chama,2014-02-21,3288,1,2013,2013,10
75182,2013-10-26,chama,2014-02-21,3288,1,2013,2013,10
75183,2013-10-27,chama,2014-02-22,3275,1,2013,2013,10
75184,2013-10-27,chama,2014-02-22,3275,1,2013,2013,10
75185,2013-10-27,chama,2014-02-22,3275,1,2013,2013,10
75186,2013-10-28,chama,2014-02-23,3388,1,2013,2013,10
75187,2013-10-29,chama,2014-02-25,3459,1,2013,2013,10
75188,2013-10-29,chama,2014-02-25,3459,1,2013,2013,10
75189,2013-10-30,chama,2014-02-26,3445,1,2013,2013,10
75190,2013-10-31,chama,2014-03-03,4095,1,2013,2013,10
75191,2013-11-01,chama,2014-03-05,4155,1,2013,2013,11
75192,2013-11-01,chama,2014-03-05,4150,1,2013,2013,11
75193,2013-11-02,chama,2014-03-06,4246,1,2013,2013,11
75194,2013-11-02,chama,2014-03-06,4241,1,2013,2013,11
75195,2013-11-02,chama,2014-03-06,4239,1,2013,2013,11
75196,2013-11-03,chama,2014-03-05,4030,1,2013,2013,11
75197,2013-11-03,chama,2014-03-05,4028,1,2013,2013,11
75198,2013-11-04,chama,2014-03-05,4075,1,2013,2013,11
75199,2013-11-04,chama,2014-03-05,4079,1,2013,2013,11
75200,2013-11-04,chama,2014-03-05,4074,1,2013,2013,11
75201,2013-11-05,chama,2014-03-06,4256,1,2013,2013,11
75202,2013-11-06,chama,2014-03-07,4291,1,2013,2013,11
75203,2013-11-07,chama,2014-03-07,4166,1,2013,2013,11
75204,2013-11-07,chama,2014-03-07,4168,1,2013,2013,11
75205,2013-11-07,chama,2014-03-07,4169,1,2013,2013,11
75206,2013-11-07,chama,2014-03-07,4173,1,2013,2013,11
75207,2013-11-09,chama,2014-03-12,4405,1,2013,2013,11
75208,2013-11-10,chama,2014-03-13,4296,1,2013,2013,11
75209,2013-11-10,chama,2014-03-13,4296,1,2013,2013,11
75210,2013-11-11,chama,2014-03-18,3885,1,2013,2013,11
75211,2013-11-12,chama,2014-03-20,3806,1,2013,2013,11
75212,2013-11-13,chama,2014-03-21,3720,1,2013,2013,11
75213,2013-11-13,chama,2014-03-21,3721,1,2013,2013,11
80945,2014-10-15,chama,2015-01-31,3970,1,2014,2014,10
80946,2014-10-15,chama,2015-01-31,3970,1,2014,2014,10
80947,2014-10-15,chama,2015-01-31,3970,1,2014,2014,10
80948,2014-10-16,chama,2015-02-02,3921,1,2014,2014,10
80949,2014-10-16,chama,2015-02-02,4049,1,2014,2014,10
80950,2014-10-17,chama,2015-02-04,3977,1,2014,2014,10
80951,2014-10-17,chama,2015-02-04,3977,1,2014,2014,10
80952,2014-10-17,chama,2015-02-04,3977,1,2014,2014,10
80953,2014-10-18,chama,2015-02-05,3832,1,2014,2014,10
80954,2014-10-18,chama,2015-02-05,3801,1,2014,2014,10
80955,2014-10-18,chama,2015-02-05,3832,1,2014,2014,10
80956,2014-10-19,chama,2015-02-07,3782,1,2014,2014,10
80957,2014-10-20,chama,2015-02-09,3668,1,2014,2014,10
80958,2014-10-20,chama,2015-02-09,3724,1,2014,2014,10
80959,2014-10-21,chama,2015-02-10,3722,1,2014,2014,10
80960,2014-10-24,chama,2015-02-15,3682,1,2014,2014,10
80961,2014-10-24,chama,2015-02-15,3661,1,2014,2014,10
80962,2014-10-24,chama,2015-02-15,3682,1,2014,2014,10
80963,2014-10-24,chama,2015-02-15,3682,1,2014,2014,10
80964,2014-10-27,chama,2015-02-20,3660,1,2014,2014,10
80965,2014-10-28,chama,2015-02-22,3609,1,2014,2014,10
80966,2014-10-28,chama,2015-02-22,3600,1,2014,2014,10
80967,2014-10-28,chama,2015-02-22,3609,1,2014,2014,10
80968,2014-10-29,chama,2015-02-23,3555,1,2014,2014,10
80969,2014-10-29,chama,2015-02-23,3554,1,2014,2014,10
80970,2014-10-30,chama,2015-02-25,3619,1,2014,2014,10
80971,2014-10-30,chama,2015-02-25,3619,1,2014,2014,10
80972,2014-10-31,chama,2015-02-25,3599,1,2014,2014,10
80973,2014-11-01,chama,2015-02-25,3612,1,2014,2014,11
80974,2014-11-01,chama,2015-02-25,3612,1,2014,2014,11
80975,2014-11-02,chama,2015-02-24,3676,1,2014,2014,11
80976,2014-11-03,chama,2015-02-24,3595,1,2014,2014,11
80977,2014-11-03,chama,2015-02-24,3595,1,2014,2014,11
80978,2014-11-03,chama,2015-02-24,3595,1,2014,2014,11
80979,2014-11-03,chama,2015-02-24,3595,1,2014,2014,11
80980,2014-11-04,chama,2015-02-28,3533,1,2014,2014,11
80981,2014-11-05,chama,2015-03-01,3892,1,2014,2014,11
80982,2014-11-05,chama,2015-03-01,3892,1,2014,2014,11
80983,2014-11-06,chama,2015-03-02,3588,1,2014,2014,11
80984,2014-11-06,chama,2015-03-02,3588,1,2014,2014,11
80985,2014-11-06,chama,2015-03-02,3588,1,2014,2014,11
80986,2014-11-09,chama,2015-03-11,3750,1,2014,2014,11
80987,2014-11-09,chama,2015-03-11,3750,1,2014,2014,11
80988,2014-11-11,chama,2015-03-14,3843,1,2014,2014,11
80989,2014-11-12,chama,2015-03-15,3756,1,2014,2014,11
80990,2014-11-13,chama,2015-03-15,3786,1,2014,2014,11
80991,2014-11-13,chama,2015-03-15,3786,1,2014,2014,11
80992,2014-11-13,chama,2015-03-15,3786,1,2014,2014,11
80993,2014-11-13,chama,2015-03-15,3786,1,2014,2014,11
80994,2014-11-13,chama,2015-03-15,3786,1,2014,2014,11
86721,2015-10-15,chama,2016-02-04,3539,1,2015,2015,10
86722,2015-10-15,chama,2016-02-04,3350,1,2015,2015,10
86723,2015-10-16,chama,2016-02-06,3631,1,2015,2015,10
86724,2015-10-17,chama,2016-02-06,3511,1,2015,2015,10
86725,2015-10-17,chama,2016-02-06,3427,1,2015,2015,10
86726,2015-10-17,chama,2016-02-06,3481,1,2015,2015,10
86727,2015-10-18,chama,2016-02-07,3549,1,2015,2015,10
86728,2015-10-19,chama,2016-02-08,3478,1,2015,2015,10
86729,2015-10-19,chama,2016-02-08,3478,1,2015,2015,10
86730,2015-10-20,chama,2016-02-09,3762,1,2015,2015,10
86731,2015-10-21,chama,2016-02-10,3918,1,2015,2015,10
86732,2015-10-21,chama,2016-02-10,3860,1,2015,2015,10
86733,2015-10-22,chama,2016-02-12,3925,1,2015,2015,10
86734,2015-10-22,chama,2016-02-12,3967,1,2015,2015,10
86735,2015-10-23,chama,2016-02-13,3844,1,2015,2015,10
86736,2015-10-23,chama,2016-02-13,3844,1,2015,2015,10
86737,2015-10-23,chama,2016-02-13,3844,1,2015,2015,10
86738,2015-10-23,chama,2016-02-13,3844,1,2015,2015,10
86739,2015-10-24,chama,2016-02-18,4052,1,2015,2015,10
86740,2015-10-24,chama,2016-02-18,4069,1,2015,2015,10
86741,2015-10-25,chama,2016-02-19,4076,1,2015,2015,10
86742,2015-10-27,chama,2016-02-22,4266,1,2015,2015,10
86743,2015-10-27,chama,2016-02-22,4266,1,2015,2015,10
86744,2015-10-27,chama,2016-02-22,4266,1,2015,2015,10
86745,2015-10-28,chama,2016-02-23,4173,1,2015,2015,10
86746,2015-10-29,chama,2016-02-24,4092,1,2015,2015,10
86747,2015-10-29,chama,2016-02-24,4092,1,2015,2015,10
86748,2015-10-29,chama,2016-02-24,4092,1,2015,2015,10
86749,2015-10-30,chama,2016-02-25,4002,1,2015,2015,10
86750,2015-10-30,chama,2016-02-25,4002,1,2015,2015,10
86751,2015-10-30,chama,2016-02-25,4002,1,2015,2015,10
86752,2015-10-31,chama,2016-02-26,3771,1,2015,2015,10
86753,2015-11-02,chama,2016-02-29,3684,1,2015,2015,11
86754,2015-11-02,chama,2016-02-29,3684,1,2015,2015,11
86755,2015-11-03,chama,2016-03-02,3676,1,2015,2015,11
86756,2015-11-03,chama,2016-03-02,3676,1,2015,2015,11
86757,2015-11-04,chama,2016-03-03,3652,1,2015,2015,11
86758,2015-11-04,chama,2016-03-03,3652,1,2015,2015,11
86759,2015-11-04,chama,2016-03-03,3652,1,2015,2015,11
86760,2015-11-05,chama,2016-03-02,3455,1,2015,2015,11
86761,2015-11-07,chama,2016-03-03,3737,1,2015,2015,11
86762,2015-11-07,chama,2016-03-03,3737,1,2015,2015,11
86763,2015-11-08,chama,2016-03-04,3713,1,2015,2015,11
86764,2015-11-09,chama,2016-03-05,3670,1,2015,2015,11
86765,2015-11-09,chama,2016-03-05,3670,1,2015,2015,11
86766,2015-11-10,chama,2016-03-08,3701,1,2015,2015,11
86767,2015-11-10,chama,2016-03-08,3701,1,2015,2015,11
86768,2015-11-11,chama,2016-03-09,3524,1,2015,2015,11
86769,2015-11-12,chama,2016-03-10,3483,1,2015,2015,11
86770,2015-11-12,chama,2016-03-10,3483,1,2015,2015,11
92501,2016-10-14,chama,2017-01-30,3714,1,2016,2016,10
92502,2016-10-14,chama,2017-01-30,3846,1,2016,2016,10
